model_key,model,item_id,word,target,distractor,neutral_word,hook_name,triplet_selected_layer,control_type,perm,donor_perm_index,donor_item_id,donor_word,donor_target,m_clean,m_corrupt,m_matched,m_patched,target_logit_delta,distractor_logit_delta
gemma2_2b_instruct,gemma2_2b_instruct,9,dark,bright,dim,sign,blocks.3.hook_resid_pre,3,item_mismatched_clean,25,3,21,dangerous,safe,6.012541770935059,3.952353000640869,6.822742938995361,-4.7752532958984375,-24.207767486572266,-15.480161666870117
gemma2_2b_instruct,gemma2_2b_instruct,14,old,new,aged,row,blocks.3.hook_resid_pre,3,item_mismatched_clean,25,2,14,old,new,12.891473770141602,3.4675374031066895,13.184087753295898,13.184087753295898,-1.3412280082702637,-11.057779312133789
gemma2_2b_instruct,gemma2_2b_instruct,21,dangerous,safe,risky,place,blocks.3.hook_resid_pre,3,item_mismatched_clean,25,4,26,clear,confusing,16.01422691345215,15.432144165039062,14.932327270507812,-0.43636608123779297,-20.349349975585938,-4.480840682983398
gemma2_2b_instruct,gemma2_2b_instruct,26,clear,confusing,plain,part,blocks.3.hook_resid_pre,3,item_mismatched_clean,25,0,0,small,big,14.751428604125977,12.276448249816895,15.161296844482422,0.5535397529602051,-10.195018768310547,1.5278902053833008
gemma2_2b_instruct,gemma2_2b_instruct,28,empty,full,vacant,map,blocks.3.hook_resid_pre,3,item_mismatched_clean,25,11,43,closed,open,2.0355758666992188,0.059710025787353516,1.9251937866210938,-14.810169219970703,-12.751165390014648,2.1187143325805664
gemma2_2b_instruct,gemma2_2b_instruct,30,heavy,light,weighty,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,25,13,58,sharp,dull,15.41910457611084,12.606573104858398,16.128337860107422,-2.192423105239868,-12.203207015991211,2.5957887172698975
gemma2_2b_instruct,gemma2_2b_instruct,35,shallow,deep,superficial,link,blocks.3.hook_resid_pre,3,item_mismatched_clean,25,7,35,shallow,deep,3.125614881515503,2.3270769119262695,2.561300277709961,2.561300277709961,-0.5258336067199707,-0.7600569725036621
gemma2_2b_instruct,gemma2_2b_instruct,36,near,far,close,column,blocks.3.hook_resid_pre,3,item_mismatched_clean,25,1,9,dark,bright,12.363710403442383,9.048368453979492,13.290081977844238,7.348321914672852,-15.443854331970215,-13.74380874633789
gemma2_2b_instruct,gemma2_2b_instruct,38,young,old,youthful,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,25,9,38,young,old,3.017080783843994,0.4144887924194336,2.7519450187683105,2.7519450187683105,-5.073293209075928,-7.410749435424805
gemma2_2b_instruct,gemma2_2b_instruct,42,open,closed,unlocked,rule,blocks.3.hook_resid_pre,3,item_mismatched_clean,25,8,36,near,far,12.719378471374512,8.04918098449707,14.211023330688477,-3.8410253524780273,-24.681045532226562,-12.790840148925781
gemma2_2b_instruct,gemma2_2b_instruct,43,closed,open,shut,set,blocks.3.hook_resid_pre,3,item_mismatched_clean,25,10,42,open,closed,12.862140655517578,10.686012268066406,13.05328369140625,-10.86429214477539,-17.178924560546875,4.37138032913208
gemma2_2b_instruct,gemma2_2b_instruct,52,complex,simple,complicated,scene,blocks.3.hook_resid_pre,3,item_mismatched_clean,25,6,30,heavy,light,13.130030632019043,6.21049165725708,11.067192077636719,9.061063766479492,-13.343729019165039,-16.19430160522461
gemma2_2b_instruct,gemma2_2b_instruct,58,sharp,dull,pointed,area,blocks.3.hook_resid_pre,3,item_mismatched_clean,25,12,52,complex,simple,21.26662254333496,16.323143005371094,22.217121124267578,15.291295051574707,-10.54057788848877,-9.508729934692383
gemma2_2b_instruct,gemma2_2b_instruct,0,small,big,tiny,symbol,blocks.3.hook_resid_pre,3,item_mismatched_clean,26,7,35,shallow,deep,14.359918594360352,7.859707355499268,14.95970630645752,5.512660026550293,-10.575780868530273,-8.228734016418457
gemma2_2b_instruct,gemma2_2b_instruct,9,dark,bright,dim,sign,blocks.3.hook_resid_pre,3,item_mismatched_clean,26,10,42,open,closed,6.012541770935059,3.952353000640869,6.822742938995361,-3.8262834548950195,-19.357877731323242,-11.579241752624512
gemma2_2b_instruct,gemma2_2b_instruct,14,old,new,aged,row,blocks.3.hook_resid_pre,3,item_mismatched_clean,26,3,21,dangerous,safe,12.891473770141602,3.4675374031066895,13.184087753295898,5.711667060852051,-16.787464141845703,-19.031593322753906
gemma2_2b_instruct,gemma2_2b_instruct,21,dangerous,safe,risky,place,blocks.3.hook_resid_pre,3,item_mismatched_clean,26,2,14,old,new,16.01422691345215,15.432144165039062,14.932327270507812,5.157745361328125,-21.887134552001953,-11.6127347946167
gemma2_2b_instruct,gemma2_2b_instruct,26,clear,confusing,plain,part,blocks.3.hook_resid_pre,3,item_mismatched_clean,26,12,52,complex,simple,14.751428604125977,12.276448249816895,15.161296844482422,-10.0841646194458,-6.242900848388672,16.117712020874023
gemma2_2b_instruct,gemma2_2b_instruct,28,empty,full,vacant,map,blocks.3.hook_resid_pre,3,item_mismatched_clean,26,1,9,dark,bright,2.0355758666992188,0.059710025787353516,1.9251937866210938,-9.509135246276855,-17.665023803710938,-8.09617805480957
gemma2_2b_instruct,gemma2_2b_instruct,30,heavy,light,weighty,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,26,5,28,empty,full,15.41910457611084,12.606573104858398,16.128337860107422,-5.991979122161865,-15.518644332885742,3.0799078941345215
gemma2_2b_instruct,gemma2_2b_instruct,35,shallow,deep,superficial,link,blocks.3.hook_resid_pre,3,item_mismatched_clean,26,0,0,small,big,3.125614881515503,2.3270769119262695,2.561300277709961,-6.787404537200928,-18.858055114746094,-9.743574142456055
gemma2_2b_instruct,gemma2_2b_instruct,36,near,far,close,column,blocks.3.hook_resid_pre,3,item_mismatched_clean,26,13,58,sharp,dull,12.363710403442383,9.048368453979492,13.290081977844238,7.70433235168457,-12.893660545349121,-11.549625396728516
gemma2_2b_instruct,gemma2_2b_instruct,38,young,old,youthful,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,26,8,36,near,far,3.017080783843994,0.4144887924194336,2.7519450187683105,-4.453001022338867,-17.378955841064453,-12.511466979980469
gemma2_2b_instruct,gemma2_2b_instruct,42,open,closed,unlocked,rule,blocks.3.hook_resid_pre,3,item_mismatched_clean,26,11,43,closed,open,12.719378471374512,8.04918098449707,14.211023330688477,-14.893240928649902,-13.393003463745117,9.549417495727539
gemma2_2b_instruct,gemma2_2b_instruct,43,closed,open,shut,set,blocks.3.hook_resid_pre,3,item_mismatched_clean,26,6,30,heavy,light,12.862140655517578,10.686012268066406,13.05328369140625,-5.608829021453857,-19.82120132446289,-3.526360511779785
gemma2_2b_instruct,gemma2_2b_instruct,52,complex,simple,complicated,scene,blocks.3.hook_resid_pre,3,item_mismatched_clean,26,9,38,young,old,13.130030632019043,6.21049165725708,11.067192077636719,4.312568664550781,-16.61200714111328,-14.714082717895508
gemma2_2b_instruct,gemma2_2b_instruct,58,sharp,dull,pointed,area,blocks.3.hook_resid_pre,3,item_mismatched_clean,26,4,26,clear,confusing,21.26662254333496,16.323143005371094,22.217121124267578,3.4581427574157715,-21.825923919677734,-8.960925102233887
gemma2_2b_instruct,gemma2_2b_instruct,0,small,big,tiny,symbol,blocks.3.hook_resid_pre,3,item_mismatched_clean,27,7,35,shallow,deep,14.359918594360352,7.859707355499268,14.95970630645752,5.512660026550293,-10.575780868530273,-8.228734016418457
gemma2_2b_instruct,gemma2_2b_instruct,9,dark,bright,dim,sign,blocks.3.hook_resid_pre,3,item_mismatched_clean,27,1,9,dark,bright,6.012541770935059,3.952353000640869,6.822742938995361,6.822742938995361,-1.9092788696289062,-4.779668807983398
gemma2_2b_instruct,gemma2_2b_instruct,14,old,new,aged,row,blocks.3.hook_resid_pre,3,item_mismatched_clean,27,9,38,young,old,12.891473770141602,3.4675374031066895,13.184087753295898,-16.17315101623535,-9.308252334594727,10.332435607910156
gemma2_2b_instruct,gemma2_2b_instruct,21,dangerous,safe,risky,place,blocks.3.hook_resid_pre,3,item_mismatched_clean,27,12,52,complex,simple,16.01422691345215,15.432144165039062,14.932327270507812,6.071680545806885,-17.34347915649414,-7.983015060424805
gemma2_2b_instruct,gemma2_2b_instruct,26,clear,confusing,plain,part,blocks.3.hook_resid_pre,3,item_mismatched_clean,27,0,0,small,big,14.751428604125977,12.276448249816895,15.161296844482422,0.5535397529602051,-10.195018768310547,1.5278902053833008
gemma2_2b_instruct,gemma2_2b_instruct,28,empty,full,vacant,map,blocks.3.hook_resid_pre,3,item_mismatched_clean,27,3,21,dangerous,safe,2.0355758666992188,0.059710025787353516,1.9251937866210938,-15.18215274810791,-22.166767120361328,-6.924905300140381
gemma2_2b_instruct,gemma2_2b_instruct,30,heavy,light,weighty,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,27,10,42,open,closed,15.41910457611084,12.606573104858398,16.128337860107422,-5.800134658813477,-19.49713897705078,-1.090430736541748
gemma2_2b_instruct,gemma2_2b_instruct,35,shallow,deep,superficial,link,blocks.3.hook_resid_pre,3,item_mismatched_clean,27,8,36,near,far,3.125614881515503,2.3270769119262695,2.561300277709961,0.10797309875488281,-7.9074177742004395,-5.688313961029053
gemma2_2b_instruct,gemma2_2b_instruct,36,near,far,close,column,blocks.3.hook_resid_pre,3,item_mismatched_clean,27,6,30,heavy,light,12.363710403442383,9.048368453979492,13.290081977844238,4.119304656982422,-17.867053985595703,-12.937992095947266
gemma2_2b_instruct,gemma2_2b_instruct,38,young,old,youthful,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,27,4,26,clear,confusing,3.017080783843994,0.4144887924194336,2.7519450187683105,-2.694643974304199,-19.485584259033203,-16.37645149230957
gemma2_2b_instruct,gemma2_2b_instruct,42,open,closed,unlocked,rule,blocks.3.hook_resid_pre,3,item_mismatched_clean,27,11,43,closed,open,12.719378471374512,8.04918098449707,14.211023330688477,-14.893240928649902,-13.393003463745117,9.549417495727539
gemma2_2b_instruct,gemma2_2b_instruct,43,closed,open,shut,set,blocks.3.hook_resid_pre,3,item_mismatched_clean,27,5,28,empty,full,12.862140655517578,10.686012268066406,13.05328369140625,-0.07735776901245117,-12.942723274230957,-2.1793532371520996
gemma2_2b_instruct,gemma2_2b_instruct,52,complex,simple,complicated,scene,blocks.3.hook_resid_pre,3,item_mismatched_clean,27,2,14,old,new,13.130030632019043,6.21049165725708,11.067192077636719,4.307404041290283,-15.708925247192383,-13.805837631225586
gemma2_2b_instruct,gemma2_2b_instruct,58,sharp,dull,pointed,area,blocks.3.hook_resid_pre,3,item_mismatched_clean,27,13,58,sharp,dull,21.26662254333496,16.323143005371094,22.217121124267578,22.217121124267578,-0.3903980255126953,-6.2843756675720215
gemma2_2b_instruct,gemma2_2b_instruct,0,small,big,tiny,symbol,blocks.3.hook_resid_pre,3,item_mismatched_clean,28,0,0,small,big,14.359918594360352,7.859707355499268,14.95970630645752,14.95970630645752,-0.308807373046875,-7.408806324005127
gemma2_2b_instruct,gemma2_2b_instruct,9,dark,bright,dim,sign,blocks.3.hook_resid_pre,3,item_mismatched_clean,28,1,9,dark,bright,6.012541770935059,3.952353000640869,6.822742938995361,6.822742938995361,-1.9092788696289062,-4.779668807983398
gemma2_2b_instruct,gemma2_2b_instruct,14,old,new,aged,row,blocks.3.hook_resid_pre,3,item_mismatched_clean,28,3,21,dangerous,safe,12.891473770141602,3.4675374031066895,13.184087753295898,5.711667060852051,-16.787464141845703,-19.031593322753906
gemma2_2b_instruct,gemma2_2b_instruct,21,dangerous,safe,risky,place,blocks.3.hook_resid_pre,3,item_mismatched_clean,28,9,38,young,old,16.01422691345215,15.432144165039062,14.932327270507812,-1.220144271850586,-27.89073944091797,-11.238451957702637
gemma2_2b_instruct,gemma2_2b_instruct,26,clear,confusing,plain,part,blocks.3.hook_resid_pre,3,item_mismatched_clean,28,12,52,complex,simple,14.751428604125977,12.276448249816895,15.161296844482422,-10.0841646194458,-6.242900848388672,16.117712020874023
gemma2_2b_instruct,gemma2_2b_instruct,28,empty,full,vacant,map,blocks.3.hook_resid_pre,3,item_mismatched_clean,28,10,42,open,closed,2.0355758666992188,0.059710025787353516,1.9251937866210938,-6.144164085388184,-19.460050582885742,-13.256175994873047
gemma2_2b_instruct,gemma2_2b_instruct,30,heavy,light,weighty,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,28,13,58,sharp,dull,15.41910457611084,12.606573104858398,16.128337860107422,-2.192423105239868,-12.203207015991211,2.5957887172698975
gemma2_2b_instruct,gemma2_2b_instruct,35,shallow,deep,superficial,link,blocks.3.hook_resid_pre,3,item_mismatched_clean,28,7,35,shallow,deep,3.125614881515503,2.3270769119262695,2.561300277709961,2.561300277709961,-0.5258336067199707,-0.7600569725036621
gemma2_2b_instruct,gemma2_2b_instruct,36,near,far,close,column,blocks.3.hook_resid_pre,3,item_mismatched_clean,28,11,43,closed,open,12.363710403442383,9.048368453979492,13.290081977844238,4.930184364318848,-11.243576049804688,-7.125391960144043
gemma2_2b_instruct,gemma2_2b_instruct,38,young,old,youthful,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,28,6,30,heavy,light,3.017080783843994,0.4144887924194336,2.7519450187683105,-9.555627822875977,-22.44445037841797,-12.474333763122559
gemma2_2b_instruct,gemma2_2b_instruct,42,open,closed,unlocked,rule,blocks.3.hook_resid_pre,3,item_mismatched_clean,28,8,36,near,far,12.719378471374512,8.04918098449707,14.211023330688477,-3.8410253524780273,-24.681045532226562,-12.790840148925781
gemma2_2b_instruct,gemma2_2b_instruct,43,closed,open,shut,set,blocks.3.hook_resid_pre,3,item_mismatched_clean,28,5,28,empty,full,12.862140655517578,10.686012268066406,13.05328369140625,-0.07735776901245117,-12.942723274230957,-2.1793532371520996
gemma2_2b_instruct,gemma2_2b_instruct,52,complex,simple,complicated,scene,blocks.3.hook_resid_pre,3,item_mismatched_clean,28,2,14,old,new,13.130030632019043,6.21049165725708,11.067192077636719,4.307404041290283,-15.708925247192383,-13.805837631225586
gemma2_2b_instruct,gemma2_2b_instruct,58,sharp,dull,pointed,area,blocks.3.hook_resid_pre,3,item_mismatched_clean,28,4,26,clear,confusing,21.26662254333496,16.323143005371094,22.217121124267578,3.4581427574157715,-21.825923919677734,-8.960925102233887
gemma2_2b_instruct,gemma2_2b_instruct,0,small,big,tiny,symbol,blocks.3.hook_resid_pre,3,item_mismatched_clean,29,10,42,open,closed,14.359918594360352,7.859707355499268,14.95970630645752,0.07683324813842773,-16.76241683959961,-8.979541778564453
gemma2_2b_instruct,gemma2_2b_instruct,9,dark,bright,dim,sign,blocks.3.hook_resid_pre,3,item_mismatched_clean,29,12,52,complex,simple,6.012541770935059,3.952353000640869,6.822742938995361,-7.027098655700684,-15.314241409301758,-4.334790229797363
gemma2_2b_instruct,gemma2_2b_instruct,14,old,new,aged,row,blocks.3.hook_resid_pre,3,item_mismatched_clean,29,5,28,empty,full,12.891473770141602,3.4675374031066895,13.184087753295898,-1.737344741821289,-16.860755920410156,-11.655872344970703
gemma2_2b_instruct,gemma2_2b_instruct,21,dangerous,safe,risky,place,blocks.3.hook_resid_pre,3,item_mismatched_clean,29,6,30,heavy,light,16.01422691345215,15.432144165039062,14.932327270507812,2.956106185913086,-24.576513290405273,-12.100475311279297
gemma2_2b_instruct,gemma2_2b_instruct,26,clear,confusing,plain,part,blocks.3.hook_resid_pre,3,item_mismatched_clean,29,0,0,small,big,14.751428604125977,12.276448249816895,15.161296844482422,0.5535397529602051,-10.195018768310547,1.5278902053833008
gemma2_2b_instruct,gemma2_2b_instruct,28,empty,full,vacant,map,blocks.3.hook_resid_pre,3,item_mismatched_clean,29,2,14,old,new,2.0355758666992188,0.059710025787353516,1.9251937866210938,-8.462047576904297,-16.70688819885254,-8.185131072998047
gemma2_2b_instruct,gemma2_2b_instruct,30,heavy,light,weighty,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,29,11,43,closed,open,15.41910457611084,12.606573104858398,16.128337860107422,4.851467132568359,-11.654838562011719,-3.899733066558838
gemma2_2b_instruct,gemma2_2b_instruct,35,shallow,deep,superficial,link,blocks.3.hook_resid_pre,3,item_mismatched_clean,29,9,38,young,old,3.125614881515503,2.3270769119262695,2.561300277709961,-3.219109535217285,-19.569549560546875,-14.02336311340332
gemma2_2b_instruct,gemma2_2b_instruct,36,near,far,close,column,blocks.3.hook_resid_pre,3,item_mismatched_clean,29,13,58,sharp,dull,12.363710403442383,9.048368453979492,13.290081977844238,7.70433235168457,-12.893660545349121,-11.549625396728516
gemma2_2b_instruct,gemma2_2b_instruct,38,young,old,youthful,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,29,7,35,shallow,deep,3.017080783843994,0.4144887924194336,2.7519450187683105,-0.8856592178344727,-13.332164764404297,-12.03201675415039
gemma2_2b_instruct,gemma2_2b_instruct,42,open,closed,unlocked,rule,blocks.3.hook_resid_pre,3,item_mismatched_clean,29,1,9,dark,bright,12.719378471374512,8.04918098449707,14.211023330688477,-0.8866281509399414,-25.226375579833984,-16.29056739807129
gemma2_2b_instruct,gemma2_2b_instruct,43,closed,open,shut,set,blocks.3.hook_resid_pre,3,item_mismatched_clean,29,4,26,clear,confusing,12.862140655517578,10.686012268066406,13.05328369140625,1.9172101020812988,-15.899829864501953,-7.131027698516846
gemma2_2b_instruct,gemma2_2b_instruct,52,complex,simple,complicated,scene,blocks.3.hook_resid_pre,3,item_mismatched_clean,29,8,36,near,far,13.130030632019043,6.21049165725708,11.067192077636719,1.4524469375610352,-16.36190414428711,-11.603858947753906
gemma2_2b_instruct,gemma2_2b_instruct,58,sharp,dull,pointed,area,blocks.3.hook_resid_pre,3,item_mismatched_clean,29,3,21,dangerous,safe,21.26662254333496,16.323143005371094,22.217121124267578,3.390333652496338,-27.08502960205078,-14.1522216796875
gemma2_2b_instruct,gemma2_2b_instruct,0,small,big,tiny,symbol,blocks.3.hook_resid_pre,3,item_mismatched_clean,30,1,9,dark,bright,14.359918594360352,7.859707355499268,14.95970630645752,2.5765395164489746,-13.127586364746094,-7.844418525695801
gemma2_2b_instruct,gemma2_2b_instruct,9,dark,bright,dim,sign,blocks.3.hook_resid_pre,3,item_mismatched_clean,30,2,14,old,new,6.012541770935059,3.952353000640869,6.822742938995361,-1.6078152656555176,-20.355995178222656,-14.795825958251953
gemma2_2b_instruct,gemma2_2b_instruct,14,old,new,aged,row,blocks.3.hook_resid_pre,3,item_mismatched_clean,30,11,43,closed,open,12.891473770141602,3.4675374031066895,13.184087753295898,6.013242721557617,-14.050078392028809,-16.595783233642578
gemma2_2b_instruct,gemma2_2b_instruct,21,dangerous,safe,risky,place,blocks.3.hook_resid_pre,3,item_mismatched_clean,30,5,28,empty,full,16.01422691345215,15.432144165039062,14.932327270507812,1.4484105110168457,-19.890966415405273,-5.907232284545898
gemma2_2b_instruct,gemma2_2b_instruct,26,clear,confusing,plain,part,blocks.3.hook_resid_pre,3,item_mismatched_clean,30,3,21,dangerous,safe,14.751428604125977,12.276448249816895,15.161296844482422,3.3923568725585938,-18.727947235107422,-9.843856811523438
gemma2_2b_instruct,gemma2_2b_instruct,28,empty,full,vacant,map,blocks.3.hook_resid_pre,3,item_mismatched_clean,30,10,42,open,closed,2.0355758666992188,0.059710025787353516,1.9251937866210938,-6.144164085388184,-19.460050582885742,-13.256175994873047
gemma2_2b_instruct,gemma2_2b_instruct,30,heavy,light,weighty,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,30,6,30,heavy,light,15.41910457611084,12.606573104858398,16.128337860107422,16.128337860107422,-4.0241594314575195,-7.545925617218018
gemma2_2b_instruct,gemma2_2b_instruct,35,shallow,deep,superficial,link,blocks.3.hook_resid_pre,3,item_mismatched_clean,30,7,35,shallow,deep,3.125614881515503,2.3270769119262695,2.561300277709961,2.561300277709961,-0.5258336067199707,-0.7600569725036621
gemma2_2b_instruct,gemma2_2b_instruct,36,near,far,close,column,blocks.3.hook_resid_pre,3,item_mismatched_clean,30,8,36,near,far,12.363710403442383,9.048368453979492,13.290081977844238,13.290081977844238,-1.8358020782470703,-6.077515602111816
gemma2_2b_instruct,gemma2_2b_instruct,38,young,old,youthful,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,30,4,26,clear,confusing,3.017080783843994,0.4144887924194336,2.7519450187683105,-2.694643974304199,-19.485584259033203,-16.37645149230957
gemma2_2b_instruct,gemma2_2b_instruct,42,open,closed,unlocked,rule,blocks.3.hook_resid_pre,3,item_mismatched_clean,30,9,38,young,old,12.719378471374512,8.04918098449707,14.211023330688477,-0.1298542022705078,-25.261878967285156,-17.082843780517578
gemma2_2b_instruct,gemma2_2b_instruct,43,closed,open,shut,set,blocks.3.hook_resid_pre,3,item_mismatched_clean,30,12,52,complex,simple,12.862140655517578,10.686012268066406,13.05328369140625,-1.8598486185073853,-11.84716796875,0.6986937522888184
gemma2_2b_instruct,gemma2_2b_instruct,52,complex,simple,complicated,scene,blocks.3.hook_resid_pre,3,item_mismatched_clean,30,13,58,sharp,dull,13.130030632019043,6.21049165725708,11.067192077636719,4.046680927276611,-3.1499881744384766,-0.9861774444580078
gemma2_2b_instruct,gemma2_2b_instruct,58,sharp,dull,pointed,area,blocks.3.hook_resid_pre,3,item_mismatched_clean,30,0,0,small,big,21.26662254333496,16.323143005371094,22.217121124267578,3.473710536956787,-24.19770622253418,-11.348274230957031
gemma2_2b_instruct,gemma2_2b_instruct,0,small,big,tiny,symbol,blocks.3.hook_resid_pre,3,item_mismatched_clean,31,2,14,old,new,14.359918594360352,7.859707355499268,14.95970630645752,1.5789618492126465,-15.237323760986328,-8.956579208374023
gemma2_2b_instruct,gemma2_2b_instruct,9,dark,bright,dim,sign,blocks.3.hook_resid_pre,3,item_mismatched_clean,31,5,28,empty,full,6.012541770935059,3.952353000640869,6.822742938995361,1.2756500244140625,-14.904155731201172,-12.227453231811523
gemma2_2b_instruct,gemma2_2b_instruct,14,old,new,aged,row,blocks.3.hook_resid_pre,3,item_mismatched_clean,31,3,21,dangerous,safe,12.891473770141602,3.4675374031066895,13.184087753295898,5.711667060852051,-16.787464141845703,-19.031593322753906
gemma2_2b_instruct,gemma2_2b_instruct,21,dangerous,safe,risky,place,blocks.3.hook_resid_pre,3,item_mismatched_clean,31,7,35,shallow,deep,16.01422691345215,15.432144165039062,14.932327270507812,2.934223175048828,-20.942176818847656,-8.444255828857422
gemma2_2b_instruct,gemma2_2b_instruct,26,clear,confusing,plain,part,blocks.3.hook_resid_pre,3,item_mismatched_clean,31,0,0,small,big,14.751428604125977,12.276448249816895,15.161296844482422,0.5535397529602051,-10.195018768310547,1.5278902053833008
gemma2_2b_instruct,gemma2_2b_instruct,28,empty,full,vacant,map,blocks.3.hook_resid_pre,3,item_mismatched_clean,31,12,52,complex,simple,2.0355758666992188,0.059710025787353516,1.9251937866210938,-14.03635025024414,-17.138259887695312,-3.042198657989502
gemma2_2b_instruct,gemma2_2b_instruct,30,heavy,light,weighty,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,31,1,9,dark,bright,15.41910457611084,12.606573104858398,16.128337860107422,14.5590238571167,3.720102310180664,1.767651081085205
gemma2_2b_instruct,gemma2_2b_instruct,35,shallow,deep,superficial,link,blocks.3.hook_resid_pre,3,item_mismatched_clean,31,11,43,closed,open,3.125614881515503,2.3270769119262695,2.561300277709961,-8.689986228942871,-19.473432540893555,-8.456369400024414
gemma2_2b_instruct,gemma2_2b_instruct,36,near,far,close,column,blocks.3.hook_resid_pre,3,item_mismatched_clean,31,4,26,clear,confusing,12.363710403442383,9.048368453979492,13.290081977844238,4.98390007019043,-16.0018253326416,-11.937356948852539
gemma2_2b_instruct,gemma2_2b_instruct,38,young,old,youthful,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,31,8,36,near,far,3.017080783843994,0.4144887924194336,2.7519450187683105,-4.453001022338867,-17.378955841064453,-12.511466979980469
gemma2_2b_instruct,gemma2_2b_instruct,42,open,closed,unlocked,rule,blocks.3.hook_resid_pre,3,item_mismatched_clean,31,6,30,heavy,light,12.719378471374512,8.04918098449707,14.211023330688477,1.4367341995239258,-23.809253692626953,-17.196805953979492
gemma2_2b_instruct,gemma2_2b_instruct,43,closed,open,shut,set,blocks.3.hook_resid_pre,3,item_mismatched_clean,31,9,38,young,old,12.862140655517578,10.686012268066406,13.05328369140625,-8.620650291442871,-26.819013595581055,-7.512350559234619
gemma2_2b_instruct,gemma2_2b_instruct,52,complex,simple,complicated,scene,blocks.3.hook_resid_pre,3,item_mismatched_clean,31,13,58,sharp,dull,13.130030632019043,6.21049165725708,11.067192077636719,4.046680927276611,-3.1499881744384766,-0.9861774444580078
gemma2_2b_instruct,gemma2_2b_instruct,58,sharp,dull,pointed,area,blocks.3.hook_resid_pre,3,item_mismatched_clean,31,10,42,open,closed,21.26662254333496,16.323143005371094,22.217121124267578,8.559866905212402,-21.962783813476562,-14.199508666992188
gemma2_2b_instruct,gemma2_2b_instruct,0,small,big,tiny,symbol,blocks.3.hook_resid_pre,3,item_mismatched_clean,32,7,35,shallow,deep,14.359918594360352,7.859707355499268,14.95970630645752,5.512660026550293,-10.575780868530273,-8.228734016418457
gemma2_2b_instruct,gemma2_2b_instruct,9,dark,bright,dim,sign,blocks.3.hook_resid_pre,3,item_mismatched_clean,32,0,0,small,big,6.012541770935059,3.952353000640869,6.822742938995361,-1.5075769424438477,-17.04246711730957,-11.582537651062012
gemma2_2b_instruct,gemma2_2b_instruct,14,old,new,aged,row,blocks.3.hook_resid_pre,3,item_mismatched_clean,32,12,52,complex,simple,12.891473770141602,3.4675374031066895,13.184087753295898,-1.658975601196289,-15.445149421691895,-10.318635940551758
gemma2_2b_instruct,gemma2_2b_instruct,21,dangerous,safe,risky,place,blocks.3.hook_resid_pre,3,item_mismatched_clean,32,6,30,heavy,light,16.01422691345215,15.432144165039062,14.932327270507812,2.956106185913086,-24.576513290405273,-12.100475311279297
gemma2_2b_instruct,gemma2_2b_instruct,26,clear,confusing,plain,part,blocks.3.hook_resid_pre,3,item_mismatched_clean,32,4,26,clear,confusing,14.751428604125977,12.276448249816895,15.161296844482422,15.161296844482422,1.9610166549682617,-0.9238319396972656
gemma2_2b_instruct,gemma2_2b_instruct,28,empty,full,vacant,map,blocks.3.hook_resid_pre,3,item_mismatched_clean,32,8,36,near,far,2.0355758666992188,0.059710025787353516,1.9251937866210938,-8.464451789855957,-14.675773620605469,-6.151611328125
gemma2_2b_instruct,gemma2_2b_instruct,30,heavy,light,weighty,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,32,9,38,young,old,15.41910457611084,12.606573104858398,16.128337860107422,-7.740734100341797,-21.560260772705078,-1.2129549980163574
gemma2_2b_instruct,gemma2_2b_instruct,35,shallow,deep,superficial,link,blocks.3.hook_resid_pre,3,item_mismatched_clean,32,13,58,sharp,dull,3.125614881515503,2.3270769119262695,2.561300277709961,-11.523818016052246,-12.796953201293945,1.0539422035217285
gemma2_2b_instruct,gemma2_2b_instruct,36,near,far,close,column,blocks.3.hook_resid_pre,3,item_mismatched_clean,32,1,9,dark,bright,12.363710403442383,9.048368453979492,13.290081977844238,7.348321914672852,-15.443854331970215,-13.74380874633789
gemma2_2b_instruct,gemma2_2b_instruct,38,young,old,youthful,term,blocks.3.hook_resid_pre,3,item_mismatched_clean,32,2,14,old,new,3.017080783843994,0.4144887924194336,2.7519450187683105,-7.38710880279541,-16.64213752746582,-8.840539932250977
gemma2_2b_instruct,gemma2_2b_instruct,42,open,closed,unlocked,rule,blocks.3.hook_resid_pre,3,item_mismatched_clean,32,3,21,dangerous,safe,12.719378471374512,8.04918098449707,14.211023330688477,-2.1384992599487305,-27.276756286621094,-17.089075088500977
gemma2_2b_instruct,gemma2_2b_instruct,43,closed,open,shut,set,blocks.3.hook_resid_pre,3,item_mismatched_clean,32,10,42,open,closed,12.862140655517578,10.686012268066406,13.05328369140625,-10.86429214477539,-17.178924560546875,4.37138032913208
