model_key,model,item_id,word,target,distractor,neutral_word,hook_name,triplet_selected_layer,control_type,swap_i,donor_row_index,donor_item_id,donor_word,donor_target,m_clean,m_corrupt,m_matched,m_patched,target_logit_delta,distractor_logit_delta
olmo_1b_base,olmo_1b_base,29,full,empty,complete,key,blocks.2.hook_resid_pre,2,definition_target_swap,3,6,10,hard,soft,4.113570213317871,3.479214668273926,4.294407844543457,-0.012906074523925781,-7.91780948638916,-4.425688743591309
olmo_1b_base,olmo_1b_base,32,narrow,wide,thin,letter,blocks.2.hook_resid_pre,2,definition_target_swap,3,17,23,difficult,easy,5.162020206451416,5.045347690582275,5.046877861022949,0.23622655868530273,-7.781764030456543,-2.9726428985595703
olmo_1b_base,olmo_1b_base,33,wide,narrow,broad,set,blocks.2.hook_resid_pre,2,definition_target_swap,3,27,35,shallow,deep,3.4992828369140625,2.218428611755371,2.9079294204711914,0.487637996673584,-6.8181304931640625,-5.087339878082275
olmo_1b_base,olmo_1b_base,34,deep,shallow,profound,row,blocks.2.hook_resid_pre,2,definition_target_swap,3,19,25,quiet,loud,5.589895248413086,4.962890625,5.800331115722656,1.4065368175506592,-9.529056549072266,-5.972702980041504
olmo_1b_base,olmo_1b_base,35,shallow,deep,superficial,label,blocks.2.hook_resid_pre,2,definition_target_swap,3,31,39,rough,smooth,6.430144786834717,3.166532516479492,6.433437347412109,0.800938606262207,-8.473483085632324,-6.107889175415039
olmo_1b_base,olmo_1b_base,36,near,far,close,case,blocks.2.hook_resid_pre,2,definition_target_swap,3,11,16,clean,dirty,3.287050724029541,2.8855628967285156,3.1401281356811523,-1.3961153030395508,-9.795354843139648,-5.513676166534424
olmo_1b_base,olmo_1b_base,37,far,near,distant,class,blocks.2.hook_resid_pre,2,definition_target_swap,3,16,22,easy,hard,5.185530185699463,3.6378917694091797,4.9969635009765625,0.29063916206359863,-10.482728004455566,-7.1354756355285645
olmo_1b_base,olmo_1b_base,38,young,old,youthful,node,blocks.2.hook_resid_pre,2,definition_target_swap,3,21,27,confusing,clear,8.98137092590332,6.376521587371826,9.374983787536621,5.04221248626709,-9.487996101379395,-8.153687477111816
olmo_1b_base,olmo_1b_base,39,rough,smooth,coarse,index,blocks.2.hook_resid_pre,2,definition_target_swap,3,14,20,safe,dangerous,9.734493255615234,6.750936508178711,9.721999168395996,2.365790843963623,-10.80914306640625,-6.423997402191162
olmo_1b_base,olmo_1b_base,0,small,big,tiny,thing,blocks.2.hook_resid_pre,2,definition_target_swap,4,27,35,shallow,deep,5.191061973571777,3.4001312255859375,4.960313320159912,2.5593361854553223,-4.904998779296875,-4.06420373916626
olmo_1b_base,olmo_1b_base,1,large,small,big,case,blocks.2.hook_resid_pre,2,definition_target_swap,4,25,33,wide,narrow,3.7156476974487305,1.2580442428588867,3.4664316177368164,1.2517428398132324,-5.1964569091796875,-5.190155506134033
olmo_1b_base,olmo_1b_base,2,hot,cold,warm,note,blocks.2.hook_resid_pre,2,definition_target_swap,4,7,11,soft,hard,3.6291580200195312,2.64453125,3.606962203979492,1.4444389343261719,-7.93326997756958,-6.733177661895752
olmo_1b_base,olmo_1b_base,5,sad,happy,unhappy,index,blocks.2.hook_resid_pre,2,definition_target_swap,4,20,26,clear,confusing,4.350714683532715,2.9969615936279297,4.413422107696533,1.2071948051452637,-9.213479995727539,-7.423713207244873
olmo_1b_base,olmo_1b_base,8,bright,dark,shiny,area,blocks.2.hook_resid_pre,2,definition_target_swap,4,31,39,rough,smooth,6.913050651550293,5.46701717376709,7.5317816734313965,-0.6656990051269531,-8.97714614868164,-2.844430446624756
olmo_1b_base,olmo_1b_base,9,dark,bright,dim,label,blocks.2.hook_resid_pre,2,definition_target_swap,4,17,23,difficult,easy,4.126469135284424,3.350907325744629,4.00055456161499,0.9252133369445801,-7.50846004486084,-5.082766056060791
olmo_1b_base,olmo_1b_base,10,hard,soft,tough,name,blocks.2.hook_resid_pre,2,definition_target_swap,4,5,9,dark,bright,4.751836776733398,3.3242626190185547,4.916717052459717,0.9295401573181152,-6.419161319732666,-4.024438858032227
olmo_1b_base,olmo_1b_base,11,soft,hard,gentle,sign,blocks.2.hook_resid_pre,2,definition_target_swap,4,13,18,rich,poor,7.709124565124512,5.076074123382568,8.160500526428223,2.8313610553741455,-7.6292619705200195,-5.384549140930176
olmo_1b_base,olmo_1b_base,12,strong,weak,powerful,type,blocks.2.hook_resid_pre,2,definition_target_swap,4,26,34,deep,shallow,5.009829998016357,3.760748863220215,4.959970951080322,2.273224353790283,-6.113349437713623,-4.625824928283691
olmo_1b_base,olmo_1b_base,14,old,new,aged,phrase,blocks.2.hook_resid_pre,2,definition_target_swap,4,11,16,clean,dirty,10.285985946655273,5.406768798828125,11.215481758117676,4.640334606170654,-6.830806732177734,-6.064372539520264
olmo_1b_base,olmo_1b_base,15,new,old,fresh,text,blocks.2.hook_resid_pre,2,definition_target_swap,4,26,34,deep,shallow,6.8443145751953125,4.720146179199219,7.462386131286621,0.6361904144287109,-8.764132499694824,-4.680176734924316
olmo_1b_base,olmo_1b_base,16,clean,dirty,neat,area,blocks.2.hook_resid_pre,2,definition_target_swap,4,4,8,bright,dark,4.9275994300842285,4.280774116516113,5.71029806137085,0.8483586311340332,-7.879791259765625,-4.447375774383545
olmo_1b_base,olmo_1b_base,17,dirty,clean,filthy,scene,blocks.2.hook_resid_pre,2,definition_target_swap,4,0,0,small,big,8.372099876403809,3.859415054321289,8.487454414367676,5.649977684020996,-7.2965087890625,-9.087071418762207
olmo_1b_base,olmo_1b_base,18,rich,poor,wealthy,item,blocks.2.hook_resid_pre,2,definition_target_swap,4,4,8,bright,dark,4.818253517150879,0.6504049301147461,4.528509616851807,1.814589023590088,-6.834342956542969,-7.9985270500183105
olmo_1b_base,olmo_1b_base,20,safe,dangerous,secure,sign,blocks.2.hook_resid_pre,2,definition_target_swap,4,28,36,near,far,3.8870601654052734,2.704007148742676,3.8443946838378906,-1.815232753753662,-9.564007759094238,-5.0447678565979
olmo_1b_base,olmo_1b_base,21,dangerous,safe,risky,class,blocks.2.hook_resid_pre,2,definition_target_swap,4,7,11,soft,hard,6.583558082580566,3.1991710662841797,6.447689056396484,1.9569776058197021,-8.236564636230469,-6.99437141418457
olmo_1b_base,olmo_1b_base,22,easy,hard,simple,key,blocks.2.hook_resid_pre,2,definition_target_swap,4,11,16,clean,dirty,5.268118381500244,3.105165481567383,5.459933280944824,0.858640193939209,-6.2230143547058105,-3.9764890670776367
olmo_1b_base,olmo_1b_base,23,difficult,easy,hard,rule,blocks.2.hook_resid_pre,2,definition_target_swap,4,2,2,hot,cold,3.1498403549194336,1.97271728515625,3.2550153732299805,-0.7069320678710938,-6.8477678298950195,-4.168118476867676
olmo_1b_base,olmo_1b_base,24,loud,quiet,noisy,mark,blocks.2.hook_resid_pre,2,definition_target_swap,4,9,14,old,new,3.9670238494873047,2.636073112487793,3.9725279808044434,1.6796467304229736,-9.372198104858398,-8.415772438049316
olmo_1b_base,olmo_1b_base,25,quiet,loud,silent,page,blocks.2.hook_resid_pre,2,definition_target_swap,4,17,23,difficult,easy,2.1580848693847656,2.0240936279296875,2.4786415100097656,-1.6677665710449219,-8.73516845703125,-5.043308258056641
olmo_1b_base,olmo_1b_base,26,clear,confusing,plain,image,blocks.2.hook_resid_pre,2,definition_target_swap,4,7,11,soft,hard,5.012676239013672,4.074802398681641,5.008399486541748,-0.7036957740783691,-7.58135461807251,-2.8028564453125
olmo_1b_base,olmo_1b_base,27,confusing,clear,unclear,marker,blocks.2.hook_resid_pre,2,definition_target_swap,4,12,17,dirty,clean,6.487102031707764,2.822270393371582,6.611520767211914,5.637577056884766,-3.4252071380615234,-6.240513801574707
olmo_1b_base,olmo_1b_base,28,empty,full,vacant,sign,blocks.2.hook_resid_pre,2,definition_target_swap,4,2,2,hot,cold,8.800735473632812,5.305213928222656,9.366622924804688,3.129812240600586,-7.753112316131592,-5.5777106285095215
olmo_1b_base,olmo_1b_base,29,full,empty,complete,key,blocks.2.hook_resid_pre,2,definition_target_swap,4,2,2,hot,cold,4.113570213317871,3.479214668273926,4.294407844543457,0.2079944610595703,-7.831442356109619,-4.560222148895264
olmo_1b_base,olmo_1b_base,32,narrow,wide,thin,letter,blocks.2.hook_resid_pre,2,definition_target_swap,4,23,29,full,empty,5.162020206451416,5.045347690582275,5.046877861022949,0.3240852355957031,-7.8499674797058105,-3.1287050247192383
olmo_1b_base,olmo_1b_base,33,wide,narrow,broad,set,blocks.2.hook_resid_pre,2,definition_target_swap,4,1,1,large,small,3.4992828369140625,2.218428611755371,2.9079294204711914,1.9704890251159668,-6.052336692810059,-5.804397106170654
olmo_1b_base,olmo_1b_base,34,deep,shallow,profound,row,blocks.2.hook_resid_pre,2,definition_target_swap,4,10,15,new,old,5.589895248413086,4.962890625,5.800331115722656,1.9781566858291626,-10.055685043334961,-7.070950508117676
olmo_1b_base,olmo_1b_base,35,shallow,deep,superficial,label,blocks.2.hook_resid_pre,2,definition_target_swap,4,4,8,bright,dark,6.430144786834717,3.166532516479492,6.433437347412109,3.3831636905670166,-6.7303595542907715,-6.946990966796875
olmo_1b_base,olmo_1b_base,36,near,far,close,case,blocks.2.hook_resid_pre,2,definition_target_swap,4,2,2,hot,cold,3.287050724029541,2.8855628967285156,3.1401281356811523,-2.036742925643921,-9.909754753112793,-4.9874491691589355
olmo_1b_base,olmo_1b_base,37,far,near,distant,class,blocks.2.hook_resid_pre,2,definition_target_swap,4,21,27,confusing,clear,5.185530185699463,3.6378917694091797,4.9969635009765625,0.07905054092407227,-9.685775756835938,-6.126935005187988
olmo_1b_base,olmo_1b_base,38,young,old,youthful,node,blocks.2.hook_resid_pre,2,definition_target_swap,4,31,39,rough,smooth,8.98137092590332,6.376521587371826,9.374983787536621,4.35571813583374,-9.116674423217773,-7.095870494842529
olmo_1b_base,olmo_1b_base,39,rough,smooth,coarse,index,blocks.2.hook_resid_pre,2,definition_target_swap,4,2,2,hot,cold,9.734493255615234,6.750936508178711,9.721999168395996,1.7824840545654297,-9.673099517822266,-4.704647541046143
olmo_1b_base,olmo_1b_base,0,small,big,tiny,thing,blocks.2.hook_resid_pre,2,definition_target_swap,5,13,18,rich,poor,5.191061973571777,3.4001312255859375,4.960313320159912,1.409611701965332,-5.991519927978516,-4.00100040435791
olmo_1b_base,olmo_1b_base,1,large,small,big,case,blocks.2.hook_resid_pre,2,definition_target_swap,5,27,35,shallow,deep,3.7156476974487305,1.2580442428588867,3.4664316177368164,-0.8812394142150879,-7.010115623474121,-4.8708319664001465
olmo_1b_base,olmo_1b_base,2,hot,cold,warm,note,blocks.2.hook_resid_pre,2,definition_target_swap,5,9,14,old,new,3.6291580200195312,2.64453125,3.606962203979492,1.0909550189971924,-8.65439224243164,-7.100815773010254
olmo_1b_base,olmo_1b_base,5,sad,happy,unhappy,index,blocks.2.hook_resid_pre,2,definition_target_swap,5,6,10,hard,soft,4.350714683532715,2.9969615936279297,4.413422107696533,3.0903918743133545,-9.667947769165039,-9.761377334594727
olmo_1b_base,olmo_1b_base,8,bright,dark,shiny,area,blocks.2.hook_resid_pre,2,definition_target_swap,5,15,21,dangerous,safe,6.913050651550293,5.46701717376709,7.5317816734313965,1.9312794208526611,-8.99197769165039,-5.456240653991699
olmo_1b_base,olmo_1b_base,9,dark,bright,dim,label,blocks.2.hook_resid_pre,2,definition_target_swap,5,14,20,safe,dangerous,4.126469135284424,3.350907325744629,4.00055456161499,0.8822646141052246,-7.746723651885986,-5.278080940246582
olmo_1b_base,olmo_1b_base,10,hard,soft,tough,name,blocks.2.hook_resid_pre,2,definition_target_swap,5,20,26,clear,confusing,4.751836776733398,3.3242626190185547,4.916717052459717,-0.5091304779052734,-7.2905144691467285,-3.4571213722229004
olmo_1b_base,olmo_1b_base,11,soft,hard,gentle,sign,blocks.2.hook_resid_pre,2,definition_target_swap,5,25,33,wide,narrow,7.709124565124512,5.076074123382568,8.160500526428223,3.378451108932495,-6.9967827796936035,-5.299160003662109
olmo_1b_base,olmo_1b_base,12,strong,weak,powerful,type,blocks.2.hook_resid_pre,2,definition_target_swap,5,10,15,new,old,5.009829998016357,3.760748863220215,4.959970951080322,1.3968775272369385,-6.862568378448486,-4.498697280883789
olmo_1b_base,olmo_1b_base,14,old,new,aged,phrase,blocks.2.hook_resid_pre,2,definition_target_swap,5,8,12,strong,weak,10.285985946655273,5.406768798828125,11.215481758117676,5.252213478088379,-6.979511737823486,-6.82495641708374
olmo_1b_base,olmo_1b_base,15,new,old,fresh,text,blocks.2.hook_resid_pre,2,definition_target_swap,5,16,22,easy,hard,6.8443145751953125,4.720146179199219,7.462386131286621,2.260948419570923,-8.05048942565918,-5.591291427612305
olmo_1b_base,olmo_1b_base,16,clean,dirty,neat,area,blocks.2.hook_resid_pre,2,definition_target_swap,5,2,2,hot,cold,4.9275994300842285,4.280774116516113,5.71029806137085,-0.5001230239868164,-8.856996536254883,-4.076098918914795
olmo_1b_base,olmo_1b_base,17,dirty,clean,filthy,scene,blocks.2.hook_resid_pre,2,definition_target_swap,5,7,11,soft,hard,8.372099876403809,3.859415054321289,8.487454414367676,5.612278938293457,-7.128575801849365,-8.881440162658691
olmo_1b_base,olmo_1b_base,18,rich,poor,wealthy,item,blocks.2.hook_resid_pre,2,definition_target_swap,5,7,11,soft,hard,4.818253517150879,0.6504049301147461,4.528509616851807,2.411684274673462,-7.21613073348999,-8.977410316467285
olmo_1b_base,olmo_1b_base,20,safe,dangerous,secure,sign,blocks.2.hook_resid_pre,2,definition_target_swap,5,27,35,shallow,deep,3.8870601654052734,2.704007148742676,3.8443946838378906,-1.1512997150421143,-8.349691390991211,-4.494384288787842
olmo_1b_base,olmo_1b_base,21,dangerous,safe,risky,class,blocks.2.hook_resid_pre,2,definition_target_swap,5,27,35,shallow,deep,6.583558082580566,3.1991710662841797,6.447689056396484,2.69132137298584,-8.107125282287598,-7.599275588989258
olmo_1b_base,olmo_1b_base,22,easy,hard,simple,key,blocks.2.hook_resid_pre,2,definition_target_swap,5,3,5,sad,happy,5.268118381500244,3.105165481567383,5.459933280944824,0.3182368278503418,-6.5151495933532715,-3.7282209396362305
olmo_1b_base,olmo_1b_base,23,difficult,easy,hard,rule,blocks.2.hook_resid_pre,2,definition_target_swap,5,9,14,old,new,3.1498403549194336,1.97271728515625,3.2550153732299805,0.73638916015625,-6.527630805969238,-5.291302680969238
olmo_1b_base,olmo_1b_base,24,loud,quiet,noisy,mark,blocks.2.hook_resid_pre,2,definition_target_swap,5,27,35,shallow,deep,3.9670238494873047,2.636073112487793,3.9725279808044434,1.9524688720703125,-8.49215316772461,-7.808549404144287
olmo_1b_base,olmo_1b_base,25,quiet,loud,silent,page,blocks.2.hook_resid_pre,2,definition_target_swap,5,1,1,large,small,2.1580848693847656,2.0240936279296875,2.4786415100097656,-1.3094196319580078,-8.748031616210938,-5.4145188331604
olmo_1b_base,olmo_1b_base,26,clear,confusing,plain,image,blocks.2.hook_resid_pre,2,definition_target_swap,5,2,2,hot,cold,5.012676239013672,4.074802398681641,5.008399486541748,-1.0440731048583984,-8.201541900634766,-3.0826663970947266
olmo_1b_base,olmo_1b_base,27,confusing,clear,unclear,marker,blocks.2.hook_resid_pre,2,definition_target_swap,5,25,33,wide,narrow,6.487102031707764,2.822270393371582,6.611520767211914,2.8963088989257812,-6.1392388343811035,-6.213277339935303
olmo_1b_base,olmo_1b_base,28,empty,full,vacant,sign,blocks.2.hook_resid_pre,2,definition_target_swap,5,21,27,confusing,clear,8.800735473632812,5.305213928222656,9.366622924804688,3.661036729812622,-6.57974100112915,-4.935564041137695
olmo_1b_base,olmo_1b_base,29,full,empty,complete,key,blocks.2.hook_resid_pre,2,definition_target_swap,5,8,12,strong,weak,4.113570213317871,3.479214668273926,4.294407844543457,0.20731544494628906,-7.710731029510498,-4.438831806182861
olmo_1b_base,olmo_1b_base,32,narrow,wide,thin,letter,blocks.2.hook_resid_pre,2,definition_target_swap,5,9,14,old,new,5.162020206451416,5.045347690582275,5.046877861022949,-0.0619969367980957,-8.449368476867676,-3.3420238494873047
olmo_1b_base,olmo_1b_base,33,wide,narrow,broad,set,blocks.2.hook_resid_pre,2,definition_target_swap,5,28,36,near,far,3.4992828369140625,2.218428611755371,2.9079294204711914,0.6054039001464844,-7.025445461273193,-5.412420749664307
olmo_1b_base,olmo_1b_base,34,deep,shallow,profound,row,blocks.2.hook_resid_pre,2,definition_target_swap,5,30,38,young,old,5.589895248413086,4.962890625,5.800331115722656,1.9835138320922852,-10.083945274353027,-7.104568958282471
olmo_1b_base,olmo_1b_base,35,shallow,deep,superficial,label,blocks.2.hook_resid_pre,2,definition_target_swap,5,19,25,quiet,loud,6.430144786834717,3.166532516479492,6.433437347412109,2.282194137573242,-7.918818473815918,-7.034480094909668
olmo_1b_base,olmo_1b_base,36,near,far,close,case,blocks.2.hook_resid_pre,2,definition_target_swap,5,20,26,clear,confusing,3.287050724029541,2.8855628967285156,3.1401281356811523,-1.6201300621032715,-9.530685424804688,-5.0249924659729
olmo_1b_base,olmo_1b_base,37,far,near,distant,class,blocks.2.hook_resid_pre,2,definition_target_swap,5,2,2,hot,cold,5.185530185699463,3.6378917694091797,4.9969635009765625,-0.40002918243408203,-10.071996688842773,-6.03407621383667
olmo_1b_base,olmo_1b_base,38,young,old,youthful,node,blocks.2.hook_resid_pre,2,definition_target_swap,5,10,15,new,old,8.98137092590332,6.376521587371826,9.374983787536621,9.387453079223633,-1.7105140686035156,-4.721445560455322
olmo_1b_base,olmo_1b_base,39,rough,smooth,coarse,index,blocks.2.hook_resid_pre,2,definition_target_swap,5,15,21,dangerous,safe,9.734493255615234,6.750936508178711,9.721999168395996,3.421206474304199,-9.716863632202148,-6.387133598327637
olmo_1b_base,olmo_1b_base,0,small,big,tiny,thing,blocks.2.hook_resid_pre,2,definition_target_swap,6,22,28,empty,full,5.191061973571777,3.4001312255859375,4.960313320159912,2.8287405967712402,-5.673191070556641,-5.101800441741943
olmo_1b_base,olmo_1b_base,1,large,small,big,case,blocks.2.hook_resid_pre,2,definition_target_swap,6,26,34,deep,shallow,3.7156476974487305,1.2580442428588867,3.4664316177368164,0.43045949935913086,-6.190408229827881,-5.362823486328125
olmo_1b_base,olmo_1b_base,2,hot,cold,warm,note,blocks.2.hook_resid_pre,2,definition_target_swap,6,8,12,strong,weak,3.6291580200195312,2.64453125,3.606962203979492,1.2844839096069336,-7.71459436416626,-6.354547023773193
olmo_1b_base,olmo_1b_base,5,sad,happy,unhappy,index,blocks.2.hook_resid_pre,2,definition_target_swap,6,25,33,wide,narrow,4.350714683532715,2.9969615936279297,4.413422107696533,1.6973719596862793,-10.55296516418457,-9.253376007080078
olmo_1b_base,olmo_1b_base,8,bright,dark,shiny,area,blocks.2.hook_resid_pre,2,definition_target_swap,6,29,37,far,near,6.913050651550293,5.46701717376709,7.5317816734313965,2.2940845489501953,-9.19172477722168,-6.018792629241943
olmo_1b_base,olmo_1b_base,9,dark,bright,dim,label,blocks.2.hook_resid_pre,2,definition_target_swap,6,16,22,easy,hard,4.126469135284424,3.350907325744629,4.00055456161499,0.8073973655700684,-7.406135082244873,-4.8626251220703125
olmo_1b_base,olmo_1b_base,10,hard,soft,tough,name,blocks.2.hook_resid_pre,2,definition_target_swap,6,14,20,safe,dangerous,4.751836776733398,3.3242626190185547,4.916717052459717,-1.2097439765930176,-7.713046073913574,-3.179039478302002
olmo_1b_base,olmo_1b_base,11,soft,hard,gentle,sign,blocks.2.hook_resid_pre,2,definition_target_swap,6,4,8,bright,dark,7.709124565124512,5.076074123382568,8.160500526428223,2.7458081245422363,-6.86854362487793,-4.538277626037598
olmo_1b_base,olmo_1b_base,12,strong,weak,powerful,type,blocks.2.hook_resid_pre,2,definition_target_swap,6,24,32,narrow,wide,5.009829998016357,3.760748863220215,4.959970951080322,0.7886867523193359,-7.314650058746338,-4.342587947845459
olmo_1b_base,olmo_1b_base,14,old,new,aged,phrase,blocks.2.hook_resid_pre,2,definition_target_swap,6,7,11,soft,hard,10.285985946655273,5.406768798828125,11.215481758117676,5.861284255981445,-6.6323723793029785,-7.086887836456299
olmo_1b_base,olmo_1b_base,15,new,old,fresh,text,blocks.2.hook_resid_pre,2,definition_target_swap,6,26,34,deep,shallow,6.8443145751953125,4.720146179199219,7.462386131286621,0.6361904144287109,-8.764132499694824,-4.680176734924316
olmo_1b_base,olmo_1b_base,16,clean,dirty,neat,area,blocks.2.hook_resid_pre,2,definition_target_swap,6,31,39,rough,smooth,4.9275994300842285,4.280774116516113,5.71029806137085,-1.681490421295166,-8.093246459960938,-2.130981922149658
olmo_1b_base,olmo_1b_base,17,dirty,clean,filthy,scene,blocks.2.hook_resid_pre,2,definition_target_swap,6,24,32,narrow,wide,8.372099876403809,3.859415054321289,8.487454414367676,5.3031086921691895,-7.691710948944092,-9.135404586791992
olmo_1b_base,olmo_1b_base,18,rich,poor,wealthy,item,blocks.2.hook_resid_pre,2,definition_target_swap,6,29,37,far,near,4.818253517150879,0.6504049301147461,4.528509616851807,2.5882911682128906,-6.640936374664307,-8.57882308959961
olmo_1b_base,olmo_1b_base,20,safe,dangerous,secure,sign,blocks.2.hook_resid_pre,2,definition_target_swap,6,30,38,young,old,3.8870601654052734,2.704007148742676,3.8443946838378906,-1.0770671367645264,-9.093297958374023,-5.3122239112854
olmo_1b_base,olmo_1b_base,21,dangerous,safe,risky,class,blocks.2.hook_resid_pre,2,definition_target_swap,6,16,22,easy,hard,6.583558082580566,3.1991710662841797,6.447689056396484,1.9437272548675537,-8.267865180969238,-7.012421607971191
olmo_1b_base,olmo_1b_base,22,easy,hard,simple,key,blocks.2.hook_resid_pre,2,definition_target_swap,6,9,14,old,new,5.268118381500244,3.105165481567383,5.459933280944824,0.1573958396911621,-6.582394123077393,-3.634624481201172
olmo_1b_base,olmo_1b_base,23,difficult,easy,hard,rule,blocks.2.hook_resid_pre,2,definition_target_swap,6,23,29,full,empty,3.1498403549194336,1.97271728515625,3.2550153732299805,1.0954794883728027,-6.547436714172363,-5.670198917388916
olmo_1b_base,olmo_1b_base,24,loud,quiet,noisy,mark,blocks.2.hook_resid_pre,2,definition_target_swap,6,15,21,dangerous,safe,3.9670238494873047,2.636073112487793,3.9725279808044434,2.334127426147461,-8.137176513671875,-7.835231304168701
olmo_1b_base,olmo_1b_base,25,quiet,loud,silent,page,blocks.2.hook_resid_pre,2,definition_target_swap,6,6,10,hard,soft,2.1580848693847656,2.0240936279296875,2.4786415100097656,-1.237339973449707,-7.814136028289795,-4.5527024269104
olmo_1b_base,olmo_1b_base,26,clear,confusing,plain,image,blocks.2.hook_resid_pre,2,definition_target_swap,6,13,18,rich,poor,5.012676239013672,4.074802398681641,5.008399486541748,-1.904578447341919,-7.90727424621582,-1.9278936386108398
olmo_1b_base,olmo_1b_base,27,confusing,clear,unclear,marker,blocks.2.hook_resid_pre,2,definition_target_swap,6,25,33,wide,narrow,6.487102031707764,2.822270393371582,6.611520767211914,2.8963088989257812,-6.1392388343811035,-6.213277339935303
olmo_1b_base,olmo_1b_base,28,empty,full,vacant,sign,blocks.2.hook_resid_pre,2,definition_target_swap,6,17,23,difficult,easy,8.800735473632812,5.305213928222656,9.366622924804688,3.989785671234131,-7.279604434967041,-5.964176177978516
olmo_1b_base,olmo_1b_base,29,full,empty,complete,key,blocks.2.hook_resid_pre,2,definition_target_swap,6,7,11,soft,hard,4.113570213317871,3.479214668273926,4.294407844543457,-0.33611106872558594,-7.962270259857178,-4.146944522857666
olmo_1b_base,olmo_1b_base,32,narrow,wide,thin,letter,blocks.2.hook_resid_pre,2,definition_target_swap,6,9,14,old,new,5.162020206451416,5.045347690582275,5.046877861022949,-0.0619969367980957,-8.449368476867676,-3.3420238494873047
olmo_1b_base,olmo_1b_base,33,wide,narrow,broad,set,blocks.2.hook_resid_pre,2,definition_target_swap,6,10,15,new,old,3.4992828369140625,2.218428611755371,2.9079294204711914,0.46317148208618164,-7.967293739318848,-6.212036609649658
olmo_1b_base,olmo_1b_base,34,deep,shallow,profound,row,blocks.2.hook_resid_pre,2,definition_target_swap,6,15,21,dangerous,safe,5.589895248413086,4.962890625,5.800331115722656,2.4049172401428223,-9.993146896362305,-7.435173511505127
olmo_1b_base,olmo_1b_base,35,shallow,deep,superficial,label,blocks.2.hook_resid_pre,2,definition_target_swap,6,0,0,small,big,6.430144786834717,3.166532516479492,6.433437347412109,2.0384931564331055,-8.352714538574219,-7.22467565536499
olmo_1b_base,olmo_1b_base,36,near,far,close,case,blocks.2.hook_resid_pre,2,definition_target_swap,6,9,14,old,new,3.287050724029541,2.8855628967285156,3.1401281356811523,-1.9796409606933594,-9.99650764465332,-5.131303310394287
olmo_1b_base,olmo_1b_base,37,far,near,distant,class,blocks.2.hook_resid_pre,2,definition_target_swap,6,26,34,deep,shallow,5.185530185699463,3.6378917694091797,4.9969635009765625,0.647475004196167,-9.646072387695312,-6.655655860900879
olmo_1b_base,olmo_1b_base,38,young,old,youthful,node,blocks.2.hook_resid_pre,2,definition_target_swap,6,18,24,loud,quiet,8.98137092590332,6.376521587371826,9.374983787536621,4.154438495635986,-9.0550537109375,-6.832970142364502
olmo_1b_base,olmo_1b_base,39,rough,smooth,coarse,index,blocks.2.hook_resid_pre,2,definition_target_swap,6,27,35,shallow,deep,9.734493255615234,6.750936508178711,9.721999168395996,1.8528568744659424,-10.225400924682617,-5.327322006225586
olmo_1b_base,olmo_1b_base,0,small,big,tiny,thing,blocks.2.hook_resid_pre,2,definition_target_swap,7,23,29,full,empty,5.191061973571777,3.4001312255859375,4.960313320159912,1.4297585487365723,-6.401037216186523,-4.430664539337158
olmo_1b_base,olmo_1b_base,1,large,small,big,case,blocks.2.hook_resid_pre,2,definition_target_swap,7,18,24,loud,quiet,3.7156476974487305,1.2580442428588867,3.4664316177368164,0.5019721984863281,-6.6956915855407715,-5.939619541168213
olmo_1b_base,olmo_1b_base,2,hot,cold,warm,note,blocks.2.hook_resid_pre,2,definition_target_swap,7,5,9,dark,bright,3.6291580200195312,2.64453125,3.606962203979492,0.5259208679199219,-8.268333435058594,-6.149723052978516
olmo_1b_base,olmo_1b_base,5,sad,happy,unhappy,index,blocks.2.hook_resid_pre,2,definition_target_swap,7,7,11,soft,hard,4.350714683532715,2.9969615936279297,4.413422107696533,2.6744632720947266,-9.262102127075195,-8.939603805541992
olmo_1b_base,olmo_1b_base,8,bright,dark,shiny,area,blocks.2.hook_resid_pre,2,definition_target_swap,7,5,9,dark,bright,6.913050651550293,5.46701717376709,7.5317816734313965,2.697244644165039,-4.872802734375,-2.103030204772949
olmo_1b_base,olmo_1b_base,9,dark,bright,dim,label,blocks.2.hook_resid_pre,2,definition_target_swap,7,14,20,safe,dangerous,4.126469135284424,3.350907325744629,4.00055456161499,0.8822646141052246,-7.746723651885986,-5.278080940246582
olmo_1b_base,olmo_1b_base,10,hard,soft,tough,name,blocks.2.hook_resid_pre,2,definition_target_swap,7,15,21,dangerous,safe,4.751836776733398,3.3242626190185547,4.916717052459717,1.5858135223388672,-6.56642484664917,-4.827975749969482
olmo_1b_base,olmo_1b_base,11,soft,hard,gentle,sign,blocks.2.hook_resid_pre,2,definition_target_swap,7,11,16,clean,dirty,7.709124565124512,5.076074123382568,8.160500526428223,2.772852659225464,-7.441024303436279,-5.137803077697754
olmo_1b_base,olmo_1b_base,12,strong,weak,powerful,type,blocks.2.hook_resid_pre,2,definition_target_swap,7,25,33,wide,narrow,5.009829998016357,3.760748863220215,4.959970951080322,1.7793354988098145,-6.928652763366699,-4.947239398956299
olmo_1b_base,olmo_1b_base,14,old,new,aged,phrase,blocks.2.hook_resid_pre,2,definition_target_swap,7,10,15,new,old,10.285985946655273,5.406768798828125,11.215481758117676,3.182213306427002,-4.030189514160156,-1.8056340217590332
